,X,ens_gene,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,gene_id
17394,18220,ENSMUSG00000069520,3.4480104,3.051906001,2.639462295,2.251160225,5.006212,5.2644252,5.831346466,63.967933,62.831615,64.5051,40.8660301,41.68133372,39.66417901,45.5675282,67226
17395,18221,ENSMUSG00000069539,3.9782415,3.35966,4.18235,4.972565,5.4485765,4.647218,4.2520942,14.8408908,13.760834,14.3567494,8.7475164,9.351739,8.533982,9.826257,213326
17396,18223,ENSMUSG00000069565,7.652567,7.947328766,8.2159667,7.810897,19.085457,31.62446,30.432993,47.56162,44.39324,45.44634,40.47724,49.73021,51.93969,48.078885,70248
17397,18224,ENSMUSG00000069581,0.36698,0.185865,0.145579,0.177236,0,0.0537409,0.113053,0.991259,0.456265,1.177833,0.3466991,0.1980841,0.111999,0.2930242,252974
17398,18225,ENSMUSG00000069582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100191037
17399,18226,ENSMUSG00000069583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16694
17400,18227,ENSMUSG00000069584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16697
17401,18228,ENSMUSG00000069588,0,0,0,0,0.046842,0.080294,0.028155,0.0885119,0.0380421,0,0,0.0506315,0,0,432615
17402,18229,ENSMUSG00000069601,1.8644828,3.2145048,3.3411911,4.090258168,8.648851101,9.738613622,9.020177593,31.57454659,30.28502101,31.05991982,3.29226256,3.5618683,2.852895184,4.42582751,11735
17403,18230,ENSMUSG00000069607,0,1.61617,1.87349,1.60985,4.02729,8.28081,9.72053,7.6436,7.63903,7.71237,2.76191,4.07956,3.97745,4.20866,382551
17404,18231,ENSMUSG00000069609,1.60325,1.61166,0,0.689937,1.2332,0.191289,0.599502,1.5842,2.49515,2.04763,0,0,0,0,100043123
17405,18234,ENSMUSG00000069631,1.278169,1.715194,1.9076438,1.622857,8.470646,10.013534,9.29669,19.907475,20.072737,17.994019,2.4831329,4.13709,3.816829,3.428711,72149
17406,18235,ENSMUSG00000069633,4.433036,3.52636,3.9567,5.133494,2.257094,3.447535,3.139654,12.68437,10.0913,11.6358,49.27171,51.33515,55.09096,52.26168,69129
17407,18236,ENSMUSG00000069662,3.5103,4.20395,3.65091,3.70106,6.39723,5.81329,5.96899,12.3652,11.4489,12.2078,3.44268,4.31357,5.50661,4.60807,17118
17408,18237,ENSMUSG00000069668,0,0,0,0,0.0389767,0,0,0,0,0,15.15597,4.03477,3.7895,3.983673,57430
17409,18238,ENSMUSG00000069670,0.0289359,0,0,0.0281251,0.0185095,0.312117139,0.2371873,0.03851866,0.1101153,0.329861,0.1797284,0.566427,1.1457921,0.511613,432450
17410,18239,ENSMUSG00000069678,1.414239,2.305431115,3.44838,2.77283,7.75340692,7.279259,8.99511855,15.429497,16.695995,17.297845,8.07361,9.871428825,10.96142,12.599401,69837
17411,18241,ENSMUSG00000069706,0,0,0,0,0,0,0,0.0912875,0.0490322,0,0,0,0,0,215854
17412,18242,ENSMUSG00000069707,0,0,0,0,0,0,0,0,0.0473058,0,0,0,0,0,209513
17413,18243,ENSMUSG00000069708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493809
17414,18244,ENSMUSG00000069712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114671
17415,18245,ENSMUSG00000069717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432600
17416,18246,ENSMUSG00000069718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100040248
17417,18247,ENSMUSG00000069720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381715
17418,18248,ENSMUSG00000069721,0,0,0.127517,0,0,0,0,0,0,0,0,0,0,0,66708
17419,18249,ENSMUSG00000069722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66380
17420,18250,ENSMUSG00000069727,0.891582,0.5008311,0.463596,0.426548,0.910976,0.7346601,0.864567,0.5939525,0.5049758,0.5562889,0.2677967,0.3956435,0.349438,0.3792638,434179
17421,18251,ENSMUSG00000069729,1.372775001,1.599797,2.09264,1.9755649,4.5730081,8.8761638,9.6444136,17.7995886,15.4727257,19.7275044,17.19485725,12.61633701,16.65539437,14.591861,239985
17422,18252,ENSMUSG00000069733,0,0,0,0,0.691115,0.0157883,0.0908513,1.3626,1.73925,1.08227,0.722379,0.327869,0.314934,0.263087,381534
17423,18253,ENSMUSG00000069743,0.0590839,0.123721,0.0946103,0.1573254,0.122868,0.0486669,0.0341309,0.132754,0.046143,0.109168,0.200291,0.2103239,0.1117038,0.1395653,75424
17424,18254,ENSMUSG00000069744,27.731759,26.944833,28.988095,29.457696,111.739938,149.83883,147.029101,269.11298,269.70632,269.44042,272.40307,238.97579,237.2517,247.14561,26446
17425,18256,ENSMUSG00000069763,0.194014,0.330832,0.483364,0.567538,4.58722,3.09839,3.48665,0.952713,0.998037,1.18694,0.0587236,0,0,0.0307179,67888
17426,18257,ENSMUSG00000069769,4.4683693,7.472154,4.9907743,4.613331,34.249731,31.6301152,32.6609054,37.573079,36.921936,36.177005,8.219083,6.4757201,7.9242358,7.5794374,76626
17427,18259,ENSMUSG00000069792,1.37402,0.864719,1.79137,2.18462,2.8868,4.86057,4.93569,3.19231,2.24533,3.69741,7.76955,15.7596,15.9389,16.5597,100034251
17428,18260,ENSMUSG00000069793,1.000142,1.54214,1.453705,1.345799,0.5338,0.48289,0.43966,1.0402956,1.2350065,0.973852,0.6225078,0.923071,1.02031,1.0110218,237886
17429,18261,ENSMUSG00000069804,0.049435,0,0,0,0.2793,0.202013,0.156487,0.698933,0.473806,0.615378,0.177051,0.698304,0.582335,0.51276,791303
17430,18262,ENSMUSG00000069805,0,0.403367,0.0841491,0.230564,0.335254,0.39699,0.2857544,1021.00503,988.823,1006.090673,1390.12373,1263.01379,1208.2794,1212.32299,14121
17431,18263,ENSMUSG00000069806,0.0506928,0.1638972,0.0270323,0.12342,1.583385,1.857468,2.037571,1.801432,1.528766,1.496346,0.503868,0.172556,0.1981066,0.0960172,81904
17432,18264,ENSMUSG00000069808,0.94992919,1.2209472,1.146038,1.5790109,2.00143,2.504215,2.4018969,3.738513431,5.0401127,5.5462235,4.6053412,2.6611791,2.9245395,3.675534,116972
17433,18265,ENSMUSG00000069814,0.0271165,0,0.0288644,0.0527049,0.138646,0.171071,0.14084,0.167364,0.0952108,0.160179,0,0.0706273,0.111764,0.102193,432582
17434,18266,ENSMUSG00000069816,0,0,0,0,0.0566531,0,0,0.128517,0.0345231,0.0326737,0,0,0.0259862,0.0207882,18321
17435,18267,ENSMUSG00000069818,0,0,0,0,0.0193584,0,0,0.0219868,0,0.0111792,0,0.0315314,0,0.0427715,258344
17436,18268,ENSMUSG00000069823,0,0,0,0,0.020383,0.0699596,0.0551967,0.127308,0.124362,0.117691,0,0,0.0375123,0.0300113,258923
17437,18271,ENSMUSG00000069830,0,0,0,0,0,0,0,0,0.0473525,0.0746857,0,0,0,0,195046
17438,18272,ENSMUSG00000069833,2.304821,2.94252,2.92987,2.75927,16.861527,14.772405,15.785848,10.886271,10.560207,12.10629,1.425002,1.3839926,2.596055,2.1797285,66395
17439,18273,ENSMUSG00000069835,0.484084,1.243629,1.09985,1.370901,2.61941,2.96202,2.727878,13.821048,13.80224,13.599212,10.400031,11.12445,10.22639,12.66073,69215
17440,18274,ENSMUSG00000069844,1.895905703,1.456775,1.404823,2.2331299,4.932512,4.641572,4.093352,4.067593,4.687487,4.810019,5.615959,4.363153,5.145137,4.818646,52892
17441,18275,ENSMUSG00000069855,0,0,0,0,0.0454204,0.1082514,0.0136517,1.3108425,0.9353236,1.3386681,0,0.0245565,0.0277577,0,380701
17442,18277,ENSMUSG00000069867,0,0,0,0,0,0.0925499,0.227146,0.244416,0.218809,0.331486,0,0,0.0652294,0,382035
17443,18278,ENSMUSG00000069873,0,0,0,0,0,0,0,0,0,0.0200678,0,0,0,0,73988
17444,18279,ENSMUSG00000069874,1.971920009,2.90243215,1.86677,2.57221102,5.99968,6.100658,5.9101,11.30082,12.81486015,12.07909,22.53148,31.208,29.97029,32.43506,54396
17445,18281,ENSMUSG00000069892,0.42314742,0.650998,0.984749,0.814705,2.085494,1.48668,1.311842,1.861146,1.930533,1.920984,0.2436777,0.622004,0.4630999,0.604699,245240
17446,18282,ENSMUSG00000069893,0.22270442,0.419244,0.779687,0.441333,2.545194,1.85658,1.801905,2.686362,2.300517,2.117521,0.5261307,0.556909,0.4543089,0.706011,667214
17447,18283,ENSMUSG00000069895,1.260557345,1.660880639,1.599360002,2.805722531,4.28448,3.4732,3.46464,17.99906,12.98946,15.07483,7.724717,9.24142,10.258538,10.77788,52335
17448,18285,ENSMUSG00000069910,0.2015627,0.0452945,0.0473045,0.1058907,0.0285972,0.0490334,0.0257904,0.340566,0.36594,0.329846,0.140103,0.0696198,0,0.103759,70385
17449,18286,ENSMUSG00000069911,0,0,0,0.0207826,0.0318512,0.0547055,0.0554362,0.077513,0.0583058,0.0788206,0.0478913,0.0111313,0.0125818,0.0201334,574403
17450,18288,ENSMUSG00000069917,66.9368,160.255,165.798,167.623,3581.44,44480.6,44675.8,3544.19,3349.48,3598.95,559.981,633.525,812.638,788.747,110257
17451,18289,ENSMUSG00000069919,32.4986,65.0086,78.2479,63.6259,1099.253,18656.97,18220.62,1418.11,1276.764,1489.873,348.7408,491.107,768.2803,682.0268,15122
17452,18290,ENSMUSG00000069920,0.509226,0.224431,0.397362,0.260898,3.495698,4.870984,4.110406,4.25419,3.888686,4.293887,1.426646,1.520834,1.85616,1.517401,97440
17453,18291,ENSMUSG00000069922,0,0,0,0,0.135518,0.0160977,0.0412335,0.1195,0.256713,0.207123,706.8822,1032.075,1004.073,1070.383,382053
17454,18294,ENSMUSG00000069971,0,0,0,0,0.0597699,0.127679,0,0,0.0724909,0,0,0,0,0,330820
17455,18297,ENSMUSG00000069998,0,0.0313838,0,0.0299394,0.0142247,0.0338406,0.022855,0,0.0143239,0.0157316,0,0.0229118,0,0,404315
17456,18298,ENSMUSG00000070000,0.482352,2.645740749,0.97603,0.4681477,1.529235,2.999542525,3.161573277,7.5559718,6.873349,6.874954725,0.2557803,2.290251,2.411475,2.212345,74015
17457,18299,ENSMUSG00000070002,1.75207,2.62502,2.51383,2.71251,5.46139,7.58843,7.77569,12.1256,11.434,11.9864,17.54446,24.864333,22.9722,23.306,13716
17458,18300,ENSMUSG00000070003,5.9901978,6.524579,6.329599,5.638903,25.76075,53.042644,58.029179,82.79283,73.58757,84.734396,12.208681,18.072263,19.874791,18.70902303,76900
17459,18303,ENSMUSG00000070031,11.664524,11.518255,13.097014,13.0718541,1.651384,1.892263,1.414246,2.358228,1.758668,1.886059,1.004845,1.070644,1.017777831,1.0389603,434484
17460,18304,ENSMUSG00000070034,3.354762,4.1983161,3.892221,6.136337,5.8519945,6.0448512,5.27261,9.153732,9.5274331,10.6395605,1.4269299,2.2741,1.6575737,1.857093,109032
17461,18305,ENSMUSG00000070044,1.011835,1.104042,1.020095643,1.23619,0.89062,1.2121912,1.394919,21.204723,21.3827311,21.77588,9.03207,8.74665,9.03411,9.28036,212326
17462,18306,ENSMUSG00000070047,1.781649801,3.30618092,2.850800661,2.187470262,5.487478,5.1769063,6.251835,13.36282,11.4269089,12.5392935,5.289688,8.5731624,7.6265624,8.565958,14107
17463,18307,ENSMUSG00000070056,0.800913,1.470771,1.11801,1.08544,10.70292,10.55799,11.25372,17.81448,17.57647,18.60634,7.850384,11.730619,13.872576,14.075952,52065
17464,18309,ENSMUSG00000070280,0.0533352,0,0.25943,0,0.1702633,0.467987,0.619368,1.6768699,1.676381,1.12528,0.115314,0.130967,0.148125,0.118317,382113
17465,18311,ENSMUSG00000070283,2.892081,4.1999,3.05929244,6.63403,31.86771,38.65206,38.07954,41.54986,41.17835,44.11255,21.09793,22.363841,23.197351,22.171694,66706
17466,18312,ENSMUSG00000070284,17.18067,18.81443,18.6322,17.92975,4.168452,5.41996,5.50682,11.30951,10.67346,11.5373,14.66398,24.19634,16.77709,22.53139,331026
17467,18313,ENSMUSG00000070287,0.726383,0.892649,1.47458,1.41757,2.96576,2.02999,1.96453,1.79788,2.10464,1.85582,0.165326,0.267599,0.0864288,0.345629,245020
17468,18314,ENSMUSG00000070291,0,0.051906,0,0.0494887,0,0.0140741,0,0,0,0.0378642,0,0,0,0.0240634,100048658
17469,18315,ENSMUSG00000070298,0.0409632,0.0835865,0,0.0398582,0.026354,0.0112995,0.0594331,0.0299008,0,0,0,0,0,0,541610
17470,18316,ENSMUSG00000070304,0.10972,0.0964729,0.0878765,0.134065,0.082394,0.2267302,0.2511382,0.454355,0.425703001,0.408068,0.0246854,0.100766,0.0488727,0.077964,72821
17471,18317,ENSMUSG00000070305,1.4742142,1.38421114,1.162692,1.630459,0.439458,0.6329423,0.4743739,2.423873,2.0339195,3.1405104,4.2744515,2.5527804,3.250351,2.798809,319742
17472,18318,ENSMUSG00000070306,0,0,0,0,0.5208989,1.994695,1.223906,0.754259,1.1999188,1.214493,0.420159,0.120676,0.135928,0.301693,270150
17473,18319,ENSMUSG00000070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258868
17474,18320,ENSMUSG00000070313,0,0,0.0506089,0.0462114,0,0,0,0.0173663,0.03732,0.0353217,0,0.074516,0.0561535,0.02246,235973
17475,18321,ENSMUSG00000070319,22.586439,25.2588,24.561551,21.584383,26.621434,39.98979,38.78595,82.993105,77.041428,81.239534,77.344471,84.367396,86.28349,83.472111,53356
17476,18322,ENSMUSG00000070323,0.069171395,0,0,0.067475112,0.084312918,0.169879274,0.146177261,0.069368069,0.0235567,0.133783,0.0270351,0.156491,0.212275,0.09794,234911
17477,18323,ENSMUSG00000070324,0,0,0,0,0,0,0,0.0369259,0,0,0,0,0,0,382156
17478,18324,ENSMUSG00000070327,1.932022,1.925383046,2.304954,2.418103,5.46182,4.033856,4.06826,9.28601,9.58915,8.61927,6.354897,9.987054,8.56239,9.959248,672511
17479,18325,ENSMUSG00000070330,0,0,0,0,0,0,0,0.0460846,0.0742728,0.0234343,0,0,0,0,546519
17480,18326,ENSMUSG00000070331,0,0,0,0,0.055359996,0.188194697,0.13669837,0.24809116,0.1332359,0.09711123,0.11779448,0.17416233,0.0984578,0.024681227,217341
17481,18327,ENSMUSG00000070332,0,0.0599184,0,0.0571152,0.0380262,0.162838,0.188424,0.258409,0.254512,0.240902,4.96587,3.72028,4.20537,3.8642,432613
17482,18328,ENSMUSG00000070334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70831
17483,18329,ENSMUSG00000070335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16705
17484,18330,ENSMUSG00000070336,0.294078,0.151914,0.158066,0,0.1494911,0.254393,0.1783771,0.13329,0.300328,0.2275527,0.3430541,0.0787096,0.177979,0.142268,72973
17485,18331,ENSMUSG00000070337,0,0,0,0.0111721,0.0438201,0.012551,0.0297084,0.0457054,0.071441,0.0718249,0.0154113,0.0179278,0.00675447,0.0108093,217143
17486,18333,ENSMUSG00000070345,0,0,0,0,0.0166472,0.0285802,0.00751646,0.0662035,0.0406515,0.028852,0.0116838,0.0542881,0.0920439,0.0490946,327992
17487,18334,ENSMUSG00000070348,11.376322,10.940072,10.809692,11.554575,9.63513,18.15362,18.8529,96.51954,93.50732,100.79517,28.84511,48.883031,51.79616,46.485991,12443
17488,18335,ENSMUSG00000070354,0.05076087,0.064676748,0.056751387,0.059952615,0.227709252,0.09271524,0.125417459,0.202798694,0.280300782,0.11543576,0.025670996,0.214022357,0.170041992,0.124844454,101488212
17489,18336,ENSMUSG00000070360,0,0,0,0,0,0,0,0,0,0,0.288143,0,5.56E-08,0,100043207
17490,18337,ENSMUSG00000070366,0,0,0,0,0.0836183,0,0.0561516,0.2875596,0.222432,0.4860324,0,0.100516,0,0.0908315,381925
17491,18338,ENSMUSG00000070368,0,0,0,0,0.0539096,0.033468413,0,6.58622,7.5934851,7.6881,4.07486,5.73473,3.64732,5.51931,246691
17492,18339,ENSMUSG00000070369,0,0,0,0.0549519,0.647087,0.789061,1.129163,0.5868244,0.1667002,1.3175085,0,0.01473,0.0310952,0.2558991,381924
17493,18340,ENSMUSG00000070371,2.235436,0.897448,1.73391053,1.926468,9.040224229,14.13807801,26.9281177,16.47314348,17.18210952,16.27140519,16.138507,16.013482,15.454105,16.984164,77613
17494,18342,ENSMUSG00000070374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18359
17495,18343,ENSMUSG00000070375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258181
17496,18344,ENSMUSG00000070377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258706
17497,18345,ENSMUSG00000070378,0,0,0,0,0.0683037,0.0476594,0.0399168,0.0237499,0.0128477,0.024187,0,0.0174025,0.0188398,0.0150992,404316
17498,18346,ENSMUSG00000070379,0,0,0,0,0,0,0,0,0,0.0113063,0.0137335,0,0,0,258703
17499,18347,ENSMUSG00000070380,0,0,0.053672,0,0,0,0,0,0,0,0,0,0,0,258701
17500,18348,ENSMUSG00000070382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258236
17501,18349,ENSMUSG00000070383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259011
17502,18350,ENSMUSG00000070385,0.1745883,0.19474664,0.3775907,0.20871,0.0515465,0.203749,0.0138742,3.161387,3.3344073,3.266163,3.82956,4.55366,6.89526,8.15704,229665
17503,18351,ENSMUSG00000070388,0,0,0,0,0.0656003,0.131015,0.0984407,0.14847,0.0797599,0.0251663,0,0,0,0,628100
17504,18352,ENSMUSG00000070390,0.022585081,0,0,0.0509917,0.01814048,0.0765301,0.0216483,0.1289062,0.1234569,0.08270278,0.0417532,0.0846798,0.1504483,0.183895044,637515
17505,18353,ENSMUSG00000070394,25.436809,18.37307,19.912581,21.72123,129.565553,169.024557,167.913486,359.15891,373.003041,377.547754,304.74249,231.467989,218.367227,229.8508,69186
17506,18354,ENSMUSG00000070407,0.696312,0.957278,1.16481,0.937545,0.534967,0.785252,0.868418,4.70708,4.23498,4.70939,47.872,47.535,53.0296,46.4869,54710
17507,18355,ENSMUSG00000070417,0.01848813,0.056478862,0,0.053908114,0.245642261,0.123595807,0.118335935,0.354088491,0.241241131,0.341991216,0.130060265,0.248711571,0.235816372,0.234364029,18317
17508,18356,ENSMUSG00000070419,0.0569437,0.116414,0.0833894,0.304642,0,0,0,0,0,0,0.0748671,0.0459863,0.102903,0.0411827,622127
17509,18357,ENSMUSG00000070420,3.010214,3.049273,2.575851,2.72537,3.097387,4.630001,5.137891,9.64112,8.63678,9.39959,6.312567,8.081652,6.22648,6.90604,666311
17510,18358,ENSMUSG00000070421,0,0,0,0,0,0.04213315,0.01111613,0.089527,0.0786491,0.0857011,0.0546082,0.1218194,0,0.0598482,259051
17511,18359,ENSMUSG00000070423,0.180702,0,0.0384983,0.140601,3.13168,1.92026,1.86305,1.01379,1.32985,1.44599,0.0162562,0,0.042646,0.0170587,259097
17512,18360,ENSMUSG00000070424,0,0,0.0817293,0.0746435,20.219747,25.544806,23.842635,0.2546216,0.243168,0.6333941,0,0,0,0,11875
17513,18361,ENSMUSG00000070425,0.0990073,0.169929,0.1654915,0.094567,1.162763,1.3774889,1.685385372,1.248694,1.540748,1.420906,0.806319,0.728745,0.641583,0.708673,102443351
17514,18362,ENSMUSG00000070426,3.505127,3.9162,4.794103,3.084854,17.1112327,21.3317858,19.216665,38.7820116,39.877235,41.667935,33.99201,29.7719533,28.648546,30.40978,75212
17515,18363,ENSMUSG00000070427,2.42161,1.733125,1.553261,2.080477,8.498806,8.678172,8.475535,13.144832,13.714379,12.539747,11.84596,22.089285,23.523787,23.108693,16068
17516,18364,ENSMUSG00000070436,9.686932,12.26447,11.950167,12.819862,97.85961808,111.900028,108.94151,91.11053,83.453605,90.22137015,11.535761,11.657465,10.217674,10.980032,12406
17517,18365,ENSMUSG00000070438,0.042446,0,0,0,0.0273274,0.0117156,0,0.0155003,0.0166552,0.0157629,0,0,0,0,258529
17518,18367,ENSMUSG00000070448,0.019812,0,0,0.0198231,0.13011,0.0625104,0.0842145,0.141681,0.170942,0.167091,0.0449843,0.115858,0.243865,0.210232,22301
17519,18368,ENSMUSG00000070458,0,0.051717177,0.011910814,0.013283216,0.110115575,0.116378914,0.076378956,0.285130447,0.218432732,0.177529572,0.114375492,0.12416193,0.193725103,0.146269191,620928
17520,18370,ENSMUSG00000070460,0,0,0,0,0,0.051927,0,0.0800754,0.0245842,0.0581635,0.52273,1.21745,0.83586,0.756464,258410
17521,18371,ENSMUSG00000070462,1.73138,1.6637,1.63496,1.46896,2.30365,4.1291,4.61084,6.98703,6.32958,7.4827,2.60066,4.2148,4.85013,3.73126,80889
17522,18372,ENSMUSG00000070464,0,0,0,0,0,0,1.02619,0,0,0,0,0,0,0,541307
17523,18373,ENSMUSG00000070465,0,0.0367367,0,0,0.0115621,0,0.0208671,0,0,0,0,0,0.0221768,0,676914
17524,18374,ENSMUSG00000070469,0.607163,0.603526,0.5631248,0.488017,2.153794,1.970398,1.919742,0.441559,0.3765392,0.30881506,0.1962422,0.2190251,0.0866194,0.0230968,269959
17525,18375,ENSMUSG00000070471,0,0,0,0,0.0660916,0.169903,0.044682,0.187277,0.0804904,0.0761823,0,0.0267706,0,0,545527
17526,18376,ENSMUSG00000070473,18.1213,17.0549,17.5776,17.5321,0.0934726,3.56655,4.03152,18.0373,15.8273,20.2417,222.852,236.458,263.643,226.711,12739
17527,18377,ENSMUSG00000070476,0.142713,0.700018,1.945231,0.161759,3.680442,3.391462,3.340296,1.263228,1.440375,1.18399,0.159842,0.0866673,0.153938,0.134361,71532
17528,18379,ENSMUSG00000070493,83.423675,80.113299,72.6386059,79.310468,283.77755,557.63901,554.74684,730.12713,669.9893,763.38466,1145.34243,938.41445,1172.55472,975.56497,14004
17529,18380,ENSMUSG00000070495,0.0252747,0,0,0.034345101,0.2510773,0.288854,0.228555,0.245967,0.3080156,0.232455,0.8050549,0.603645,0.589667,0.621254,664799
17530,18381,ENSMUSG00000070498,0,0.027069,0.0141508,0,0.0130441,0.00363328,0.0114568,0.0773707,0.0620384,0.0440238,0,0,0,0,208151
17531,18382,ENSMUSG00000070501,0.2350943,0.3032864,0.2728096,0.2296801,0.1184669,0.1264546,0.145906007,0.68445,0.511881,0.7832693,0.0750642,0.230393,0.148439,0.159764,545384
17532,18383,ENSMUSG00000070504,0,0,0,0,0.0428165,0,0,0,0,0,0.0577192,0.129709,0.0728425,0.029368,677296
17533,18384,ENSMUSG00000070509,1.6217,2.04959,1.8236797,1.7272758,9.5511236,14.9157033,15.0552511,4.5585381,4.7885435,5.3905961,0.320573,0.804118,0.191202,0.1615017,244058
17534,18385,ENSMUSG00000070520,0.75669,0.806609,0.766542,0.874733,0.923714,1.42992,1.51397,2.56666,2.30988,2.5338,4.14244,4.00905,4.0442,3.636,66647
17535,18387,ENSMUSG00000070524,0.092295,0,0,0,0.0304375,0.0260049,0.0273539,0.618396,0.479821,0.314491,0,0.341533,0.220625,0.088215,435653
17536,18388,ENSMUSG00000070526,0.041968,0,0.134183,0,0.175588,0.127396,0.146198,0.183876,0.148183,0.327566,0.0756535,0.0877396,0.123971,0.0793394,27412
17537,18389,ENSMUSG00000070527,0.217993,0.0444958,0.0464715,0.0424323,0.308934,0.120394,0.202639,0.445989,0.376529,0.323962,0.117952,0.273545,0.309203,0.14429,22652
17538,18390,ENSMUSG00000070529,0,0,0,0,0,0.107305,0,0,0,0,0,0,0,0,629756
17539,18391,ENSMUSG00000070530,0,0,0,0,0,0,0,9.05461,8.8112,7.1451,0,0.0575147,0.130042,0.10398,277345
17540,18392,ENSMUSG00000070531,0,0,0,0,0,0,0.064339,0,0,0,0,0,0,0,433502
17541,18393,ENSMUSG00000070532,0,0,0,0,0.0215378,0.1821231,0.0319277,0.0400829,0.0430606,0.122314,0,0.0347611,0.0392942,0.0513346,78465
17542,18394,ENSMUSG00000070533,0,0,0,0,0.0247982,0.0212123,0,0,0,0,0,0,0,0,277343
17543,18395,ENSMUSG00000070544,4.7871416,4.91003,6.5663161,4.57482,3.281878,3.4398269,3.3989004,7.073544,6.180887,6.379673,5.877757,6.026322,7.553304,5.6688546,21969
17544,18396,ENSMUSG00000070546,0,0,0,0,0.0408126,0,0,0,0,0,0,0.0649066,0,0.0586674,404238
17545,18397,ENSMUSG00000070547,0,0.0263634,0.3571853,0,0.366122,0.0713123,0.0631632,0.0375973,0.0606101,0.0286762,0,0.0135295,0,0.0244465,233231
17546,18398,ENSMUSG00000070550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233230
17547,18399,ENSMUSG00000070551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404239
17548,18400,ENSMUSG00000070552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404242
17549,18401,ENSMUSG00000070563,0.37692,0,0.203288,0.185816,0,0.165947,0.116365,0.218603,0.234777,0.0741414,0,0,0,0,69363
17550,18402,ENSMUSG00000070564,0,0,0,0,0.076646,0.33276,0.2695079,0.215593,0,0.1542663,0,0,0,0,243967
17551,18403,ENSMUSG00000070565,0.327006,0.3806574,0.384752,0.4327627,4.1588202,2.8343469,2.7895202,2.330757,2.3963828,2.204335,0.9184358,1.2950506,1.007572,1.5294114,226525
17552,18404,ENSMUSG00000070568,0,0,0,0,0.1892441,0.2266334,0.3574978,0.13375995,0.1126859,0.0755469,0.3267283,0.24083989,0.183596,0.181608,76713
17553,18405,ENSMUSG00000070570,0,0,0,0,13.82457009,15.9725802,16.042181,0,0.0159311,0,0,0,0,0,72961
