"","ens_gene","Homo_sg_1","Homo_sg_2","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Homo_livr_1","Homo_livr_2","Homo_livr_3","gene_ids"
"11790","ENSG00000167711",0.1354457,0.3417545,1.20257,0,0.3421144,112.0893,346.201,70.41967,439.3729,265.8909,341.933,5345
"11791","ENSG00000167716",0.9419816,1.769164,7.771758,3.762747,4.365251,8.480203,25.46947,4.974449,9.087355,6.021336,7.731899,124997
"11792","ENSG00000167720",4.08532,5.484157,2.665535,7.430829,6.258331,4.702619,8.11012,10.24281,8.199912,1.00001,3.344057,63826
"11793","ENSG00000167721",6.948957,6.092794,10.30633,14.12039,15.66607,18.60777,8.30913,17.31445,14.71256,2.739961,4.35028,55720
"11794","ENSG00000167723",0.3389828,0.08634135,0.8563606,0.682366,0.3874547,0.2301236,0.158919,0.1500004,0.1732434,0.1017714,0.19551,162514
"11795","ENSG00000167733",1.096685,2.541443,2.653767,5.324156,6.136911,9.956548,16.94833,11.78031,4.442702,1.668633,2.414088,374875
"11796","ENSG00000167740",4.397769,7.603449,7.096417,17.24792,14.45536,66.27864,49.02338,40.1996,29.06183,7.280934,19.15048,124936
"11797","ENSG00000167741",9.593033,20.036,0.188638,0.353695,0.16892,146.7442,99.21065,101.321,0.6572664,0.104567,0.4416366,124975
"11798","ENSG00000167747",3.291857,4.748583,3.623832,15.05634,13.52333,15.72993,36.10233,18.45948,19.49963,9.048666,14.13523,84798
"11799","ENSG00000167748",959.7781,604.8512,0,0.270581,0,167.3222,99.12238,187.9948,0,0,0,3816
"11800","ENSG00000167749",0.4791739,1.521787,0.90152,0.152188,0.902764,1.29932,1.64435,0.822201,1.56178,0.131442,0.49747,9622
"11801","ENSG00000167751",2.0932,4.34767,0.325313,0,0,0.498565,0.757921,0.477589,0,0,1.06591,3817
"11802","ENSG00000167754",1.931963,1.249527,0.071334,0.159572,0,0.4886391,1.125823,0.293241,0,0,0,25818
"11803","ENSG00000167755",1.864967,1.442273,0,0,0,14.97406,15.36951,10.83388,0,0,0,5653
"11804","ENSG00000167757",39.0155,11.40806,0.422681,2.455133,2.264031,0,0.285249,0.287899,0.438531,0.206149,0.5423957,11012
"11805","ENSG00000167759",0.3613909,0.4139992,0,0,0.365922,0,0,0,0.0652653,0,0.0896947,26085
"11806","ENSG00000167766",13.6298,7.343712,21.27884,15.31715,15.96604,26.5919,10.05155,49.35562,3.144126,2.235737,2.925377,55769
"11807","ENSG00000167767",8.825324,6.397218,0.05763724,0.0997522,0.1145109,1.03794,0.854471,0.8559491,0.1971939,0.010725,0.04204738,144501
"11808","ENSG00000167768",0,0,0.0322341,0,0,0,0,0,0,0.279388,0,3848
"11809","ENSG00000167769",0.067379,0.0475665,0,0,0,0.197569,0.124604,0.0453474,0.0592902,0,0.298396,125981
"11810","ENSG00000167770",11.17587,13.71997,43.73486,60.65593,67.38961,83.28629,101.9977,65.72128,35.36831,16.86988,21.52756,55611
"11811","ENSG00000167771",0.084541,0.2199457,0.95027,3.439602,2.90672,0.803063,0.540594,0.284518,0.180571,0.0127105,0.0577698,283248
"11812","ENSG00000167772",1.270147,2.806249,34.94018,8.45559,10.05678,2.922234,4.617654,3.556992,3.228569,72.06896,23.38992,51129
"11813","ENSG00000167775",1.685045,6.226674,37.65185,42.89095,49.2125,47.35853,65.75823,28.52839,28.72059,4.036712,9.234276,51293
"11814","ENSG00000167778",7.88255,16.80459,52.12457,43.06632,41.266,57.27316,50.73268,22.95465,20.76528,5.418128,3.596967,84926
"11815","ENSG00000167779",5.257165,7.700397,131.9786,92.0574,102.007,22.69414,58.95053,18.71309,2.607954,9.76368,3.034272,3489
"11816","ENSG00000167780",0.0102219,0.0107602,0,0.0879531,0,0.533907,1.023326,0.875841,2.48791,0.0902043,1.11864,8435
"11817","ENSG00000167785",4.948063,4.010354,3.839695,3.910248,4.721844,2.690506,2.138771,6.845618,2.615058,2.28082,3.763951,148156
"11818","ENSG00000167791",0,0,0,0,0,0.161698,0,0,0,0,0,51475
"11819","ENSG00000167792",17.70656,34.28241,306.7593,798.7057,834.0276,555.2202,419.4301,490.6996,259.469,101.5883,118.9663,4723
"11820","ENSG00000167797",8.31004,8.788839,54.23761,48.18312,47.14586,119.0701,88.89871,109.3073,40.6191,70.268,27.43553,10263
"11821","ENSG00000167798",0,0,0,0,0,0.0222632,0.0256763,0.0765772,62.5271,39.36178,78.7789,388503
"11822","ENSG00000167799",3.494279,13.50935,23.56927,73.38451,91.34437,68.56606,83.62635,40.87767,95.78085,13.85583,19.42037,254552
"11823","ENSG00000167800",0.169215,0.380493,0,0,0,0,0.136349,0.0813293,1.20975,0.0272498,0.330269,347853
"11824","ENSG00000167815",38.69361,63.71747,221.5331,604.0014,593.2107,302.9456,521.6015,316.3799,180.5009,103.1809,135.4424,7001
"11825","ENSG00000167822",0,0,0,0,0,0,0,0,0,0,0,81168
"11826","ENSG00000167825",0,0,0,0,0,0,0,0,0,0,0,10798
"11827","ENSG00000167840",2.304751,2.218721,2.331585,2.155686,2.449222,2.286041,4.861559,3.308402,4.232982,1.841671,2.392841,7775
"11828","ENSG00000167842",8.303424,5.442647,3.702058,5.02597,2.409528,7.00356,2.621472,13.59128,4.922243,4.832512,4.956917,79003
"11829","ENSG00000167850",0.147637,0.121519,0.0577502,0.387558,0.085937,0.542912,0.417429,0.373482,0.304631,0.0556164,0.210649,10871
"11830","ENSG00000167851",0.9793368,1.187033,2.338261,1.385585,1.121058,0.383211,1.874162,1.142154,3.7417,2.377856,2.980476,11314
"11831","ENSG00000167858",0,0.00725231,0,0,0.0815499,0,0,0,0.2484523,0.0699551,0.05299132,83659
"11832","ENSG00000167861",15.77954,22.14776,26.60216,24.7729,27.37909,11.99585,16.53154,5.734774,2.972609,0.8196558,1.465872,283987
"11833","ENSG00000167862",7.016753,7.668558,15.61682,28.1441,22.13082,54.31524,36.92356,53.28607,23.53938,21.28973,22.25038,3396
"11834","ENSG00000167863",131.0762,124.5274,315.5051,270.8202,289.2792,395.2989,96.90998,489.8523,177.8842,114.0304,154.2753,10476
"11835","ENSG00000167874",1.247183,1.251175,47.7128,20.609,22.91023,21.07674,21.17687,18.08053,0.665735,0.249929,0.754347,92162
"11836","ENSG00000167880",0.756019,1.596779,0.6873772,0.283495,0.803389,21.10067,20.82275,8.385992,0.0566241,0.0110953,0.1119954,2125
"11837","ENSG00000167881",19.18932,21.09964,25.45944,23.03693,23.59352,45.17912,38.55964,54.47764,31.66422,15.49828,16.52166,6730
"11838","ENSG00000167889",0.0465772,0.0480989,0.06543753,0.2913817,0.2681016,0.136061,0.72664,0.371511,0,0,0.045397,146664
"11839","ENSG00000167895",1.806385,1.761093,1.611439,2.686055,2.709315,1.858646,1.253754,1.015735,5.240869,0.273346,2.090454,147138
"11840","ENSG00000167900",0.3417803,0.6734435,1.81981,5.416293,3.509026,17.42051,14.68267,13.75881,4.01536,1.870302,6.24644,7083
"11841","ENSG00000167904",10.03536,6.521634,3.217505,2.358256,2.808172,10.41775,3.487113,21.41463,4.613646,3.607653,4.416648,137695
"11842","ENSG00000167910",0.0183929,0.0113165,0,0,0.0400085,0,0,0,74.0489,0,18.5097,1581
"11843","ENSG00000167914",0.0452706,0.05828,0.128372,0.253607,0.131014,0.637264,0.361685,0.2536,0.373376,0.0182763,0.156986,284110
"11844","ENSG00000167916",0,0.0119681,0,0.0988749,0,0,0,0,0,0,0,192666
"11845","ENSG00000167925",3.506604,7.552068,8.200098,7.579753,7.986332,36.25891,99.53658,28.43129,11.15431,4.87569,6.235608,84514
"11846","ENSG00000167930",8.433471,7.453933,64.11087,93.26943,113.8582,55.53343,84.51053,50.32495,25.95428,7.200024,13.83201,83986
"11847","ENSG00000167941",0.0780778,0,0,0.622871,0.62152,8.72552,11.4469,9.97916,0,0,0.0126956,50964
"11848","ENSG00000167962",2.341651,6.43197,19.83083,11.11046,11.03971,24.12383,15.42938,8.426216,36.86687,3.938463,7.012186,90850
"11849","ENSG00000167964",6.044162,16.73534,0.134117,3.02592,2.916967,2.058229,1.067283,0.972008,123.1963,1.564533,28.61465,25837
"11850","ENSG00000167965",4.783699,9.188173,23.55129,37.75388,43.70667,64.42465,96.4128,36.93965,56.41,8.14934,14.14552,64223
"11851","ENSG00000167967",1.169912,2.642126,15.52377,19.86216,25.95242,23.24342,17.23815,9.027434,14.76034,3.252617,4.814463,1877
"11852","ENSG00000167968",0.1555329,0.0981827,0.820142,1.474409,1.226009,1.415739,2.249949,0.87107,0.609972,0.3173778,0.3406189,1775
"11853","ENSG00000167969",12.63541,40.55374,73.62009,208.4463,209.0695,173.4181,253.2611,165.0127,186.4871,83.26795,133.5904,1632
"11854","ENSG00000167971",0.0647005,0.0360276,1.44023,2.0863,2.76369,0.533964,0.722559,0.0477213,0.465266,0,0.0150152,57524
"11855","ENSG00000167972",2.191178,2.059402,3.823332,6.219835,5.71271,8.031186,9.349575,5.158215,0.4366012,0.106893,0.3211143,21
"11856","ENSG00000167977",2.987342,3.742971,3.100658,9.531223,8.30659,15.26765,7.646435,11.06669,9.990993,3.11402,4.441019,54442
"11857","ENSG00000167978",85.82184,77.64759,235.2183,305.0106,285.1705,222.1928,266.4287,178.8,136.689,45.13161,74.87171,23524
"11858","ENSG00000167981",0.924463,0.375093,0.672329,0.501328,0.451197,0.564584,0.365273,0.776782,0.484723,0.241221,0.394303,146434
"11859","ENSG00000167984",0.428745,0.2551491,0.444395,1.857431,1.869326,0.581481,0.82535,0.776795,0.648742,0.0890523,0.398899,197358
"11860","ENSG00000167985",10.71289,8.594316,18.14804,22.0812,27.97597,28.58091,44.6874,40.9716,28.53874,25.23076,25.59376,54949
"11861","ENSG00000167986",21.00272,22.24411,47.56754,68.9159,62.8431,114.3789,124.0342,125.9628,64.12182,38.95915,55.10386,1642
"11862","ENSG00000167987",4.020415,7.945909,6.41011,7.897965,8.390944,16.20999,17.70627,14.24729,6.547463,1.385261,2.517574,55048
"11863","ENSG00000167992",0.3722686,0.32674,1.558868,1.388942,2.537646,1.09347,2.103894,0.9836411,46.46165,13.5348,10.33063,220001
"11864","ENSG00000167994",1.675279,1.428822,20.06113,9.098732,10.30492,38.75149,33.0285,27.20286,4.974787,1.417977,2.727186,5866
"11865","ENSG00000167995",0.6270263,0.3978466,3.065681,2.681666,2.648483,2.558644,2.905878,1.413128,0.533275,0.2134842,0.1748483,7439
"11866","ENSG00000167996",881.0736,950.1769,2089.304,1333.145,1359.647,5531.576,4176.764,7541.023,1570.679,856.8274,1955.149,2495
"11867","ENSG00000168000",15.55293,10.54519,6.232284,10.6605,6.962474,25.79197,119.7512,50.71467,11.50258,15.82654,21.39483,26580
"11868","ENSG00000168002",18.85131,20.08786,24.87315,42.82685,40.61523,56.80132,91.14735,69.62682,32.13626,22.6013,32.91336,5436
"11869","ENSG00000168003",25.93784,42.31804,55.21266,25.08064,27.00883,765.8315,260.9865,328.8893,52.71197,11.12005,24.3771,6520
"11870","ENSG00000168004",1.309998,0.4009963,0.5319642,2.748013,3.561798,6.02956,1.73711,8.956598,0,0.1359073,0.1565518,117245
"11871","ENSG00000168005",0.977165,1.547647,12.83417,9.775936,6.880294,9.890002,7.910819,5.891935,1.911411,0.8589447,0.977753,144097
"11872","ENSG00000168010",4.82832,4.613542,13.93708,21.03434,19.89288,12.5118,8.849503,15.19471,11.67301,3.464237,7.702399,89849
"11873","ENSG00000168014",5.110988,2.867224,10.75271,14.9734,14.18029,10.59476,17.28074,11.1598,8.013706,9.254797,2.90271,26005
"11874","ENSG00000168016",2.860864,1.640323,2.24279,1.546527,1.260419,1.832394,1.570417,0.976178,1.976947,0.2713088,3.142998,9881
"11875","ENSG00000168026",1.935374,0.6742767,2.339653,3.071734,5.361008,3.362547,8.826148,7.666216,0.746911,0.224791,0.6329809,199223
"11876","ENSG00000168028",433.7958,495.0821,311.3936,332.0827,336.0572,521.1423,968.6817,892.0944,314.5689,409.5145,614.683,3921
"11877","ENSG00000168032",7.388274,8.315394,0.2591033,0.3600527,0.6169063,1.26366,3.153872,3.806653,0.2613518,0.2899607,0.219754,956
"11878","ENSG00000168036",71.23109,46.71464,88.60695,114.7205,93.9813,121.6876,78.83116,115.2521,83.51856,38.63435,64.55595,1499
"11879","ENSG00000168038",0.6338283,0.4379518,1.550948,3.842422,1.896483,1.479511,3.284208,2.935154,0.737988,0.4210149,0.8824128,54986
"11880","ENSG00000168040",2.17919,3.95178,5.99911,6.91326,6.62774,21.1254,22.9953,17.0147,15.1562,5.20846,5.95131,8772
"11881","ENSG00000168056",13.27504,22.85179,125.227,168.3049,193.361,71.50551,156.8497,28.80726,92.91109,8.502547,17.62482,4054
"11882","ENSG00000168060",0.8354166,1.112751,12.95866,4.668497,7.700199,3.67896,9.706346,1.761939,1.689431,0.4742257,1.824163,10004
"11883","ENSG00000168061",0.318518,1.714509,4.099282,11.05032,11.36613,6.825961,11.75882,4.473163,7.164072,3.630776,4.180209,29901
"11884","ENSG00000168062",0.6683455,1.685792,0.600611,2.594766,1.997076,4.856195,8.706818,5.608828,1.951228,0.938558,2.000111,116071
"11885","ENSG00000168065",0.0771306,0.19599,0.0460022,0,0.1045218,143.8711,218.0927,132.8133,0.7085326,0,0.5015053,55867
"11886","ENSG00000168066",58.14436,53.78198,115.119,154.6568,168.1329,144.7379,147.2153,118.9674,82.52484,11.56339,27.7645,7536
"11887","ENSG00000168067",1.482404,3.017909,9.153464,15.00992,11.59562,9.562098,16.19542,6.181085,3.425738,1.605911,2.120331,5871
"11888","ENSG00000168070",0.0428996,0,0,0,0,1.088038,2.220952,2.31419,0.338507,0,0.6754926,283129
"11889","ENSG00000168071",1.055602,2.507846,9.174326,5.504473,5.583206,2.304768,3.706644,3.208021,3.980713,4.465839,3.270132,283234
"11890","ENSG00000168077",4.040467,4.30999,1.91028,12.04079,11.74848,1.0697,10.06251,1.14626,2.681789,0.151728,1.165929,51435
"11891","ENSG00000168078",0.1229563,0.104634,0.05901,0,0.253609,0.1569053,0.174644,0.4403192,0,0.0219581,0.7067958,55872
"11892","ENSG00000168079",2.87005,3.942842,58.53436,36.99057,48.38809,0.1800789,3.37752,0.0376565,0.761776,0.02045466,1.30226,286133
"11893","ENSG00000168081",1.267095,0.396904,0,0,0,0.311447,2.41976,0,0,0,0.0754309,5368
"11894","ENSG00000168090",17.14107,26.04891,135.9215,94.81654,111.9577,120.3979,118.5046,89.88615,53.67019,31.90069,41.08184,10980
"11895","ENSG00000168092",14.0516,6.244012,13.87366,23.83279,24.55376,35.80361,13.66568,27.6564,14.47781,5.372141,7.137192,5049
"11896","ENSG00000168096",2.345367,3.843316,7.454975,14.49427,12.40467,23.77195,22.00256,18.44118,6.102074,1.534792,3.990045,124401
"11897","ENSG00000168101",2.30643,7.594073,17.97325,63.49305,73.54075,43.57465,66.01129,31.93239,58.68687,19.79871,18.52144,84309
"11898","ENSG00000168116",2.891446,1.404097,0.6128552,2.659808,1.515748,1.993298,0.462994,8.07823,2.012239,2.333125,2.053221,57691
"11899","ENSG00000168118",23.93344,29.96656,31.38686,32.96648,35.09507,38.22474,20.78754,37.20435,27.38201,11.40644,28.22751,5867
"11900","ENSG00000168124",0,0,0,0,0,0,0,0,0,0,0,4992
"11901","ENSG00000168131",0,0,0,0,0,0,0,0,0,0,0.0287153,81697
"11902","ENSG00000168135",0,0.0162092,0.671527,31.1725,34.3284,1.4029,0.237937,0.312234,0.168888,0.038042,0.216128,3761
"11903","ENSG00000168137",21.63353,13.10145,26.26348,28.767,25.24327,19.31816,15.72786,20.5219,15.60885,1.728094,8.331447,55209
"11904","ENSG00000168140",0.0108583,0.0187572,0.0526936,0.109457,0.121124,7.4976,39.4488,0.212127,5.89998,0.0430109,0.0275079,114990
"11905","ENSG00000168143",1.99902,1.20525,0.104116,0.308837,0.310787,0.705684,0.321342,1.64062,0.0689384,0,0.0427315,222584
"11906","ENSG00000168148",0,0.034568,0,0,0.282593,0,0,0,0.162386,0,0,8290
"11907","ENSG00000168152",2.103943,1.666521,1.062537,1.260243,0.97889,2.06238,2.143826,4.94972,0.864066,1.2477,1.358671,79725
"11908","ENSG00000168158",0.0133592,0.0495042,0,0.142043,0.18898,0.0663272,0.0764956,0.0912562,0,0,0.0231613,4993
"11909","ENSG00000168159",4.305566,15.22094,28.51205,43.22735,41.7956,93.2817,57.2225,41.55283,32.08084,8.771083,12.84304,149603
"11910","ENSG00000168172",8.759529,6.095626,1.58825,2.138092,1.925798,2.44587,3.605794,6.687208,1.981907,0.902241,1.185206,84376
"11911","ENSG00000168175",28.2879,18.21666,18.71846,65.29815,52.38655,49.04162,41.01692,45.98569,28.8043,6.580195,6.480786,93487
"11912","ENSG00000168209",1.959582,5.992946,67.3128,65.34124,60.78426,29.58416,84.79163,22.01161,39.34487,325.9552,17.22692,54541
"11913","ENSG00000168214",15.10058,8.177958,14.85787,11.20694,12.64949,12.01204,8.074904,13.37046,10.26686,4.49404,5.354242,3516
"11914","ENSG00000168216",42.68088,24.58782,20.79648,19.11882,16.98014,87.81687,32.41326,110.4479,32.44838,28.39489,33.83728,55788
"11915","ENSG00000168228",3.387759,2.140471,1.600008,1.809983,2.056121,2.613907,1.044446,4.705319,0.88828,1.262391,1.561405,29063
"11916","ENSG00000168229",0.585501,0.131797,0.938708,1.577591,0.699631,0,0.0938602,0.0373239,0.0888292,0.150928,0.179987,5729
"11917","ENSG00000168234",5.751557,4.142434,3.985146,1.931815,2.559207,3.457608,1.361193,2.522419,65.92768,52.45203,105.9284,125488
"11918","ENSG00000168237",0.871614,1.020185,5.644141,10.1095,9.063019,49.51124,89.47969,38.74375,227.4007,30.93201,218.2125,132158
"11919","ENSG00000168243",0.4280254,0.09568881,0.126389,0.0675896,0.244585,0.630549,0.653395,0.570492,0.106749,0.024209,0,2786
"11920","ENSG00000168246",10.1077,5.2278,2.78178,3.04285,2.94077,4.42975,5.00882,10.9329,2.06293,3.22555,4.96578,92181
"11921","ENSG00000168255",9.615153,7.744897,16.96716,50.43899,49.10121,16.83528,61.32508,17.14598,22.50274,3.50324,15.28435,548644
"11922","ENSG00000168256",4.154467,4.930831,42.0351,39.89527,36.28565,26.10057,21.02007,14.9407,18.94016,3.115284,6.554676,28511
"11923","ENSG00000168259",22.41663,24.611,34.65124,39.45356,32.76721,76.73642,40.07254,89.42562,29.2703,19.56595,24.67661,7266
"11924","ENSG00000168263",0,0,0.0741116,0.0828929,0.0551421,0.154828,0,0.0266275,0.0316861,0,0.0135164,169522
"11925","ENSG00000168264",48.7589,36.1543,59.5217,85.43868,80.32523,59.36299,68.38824,49.87592,49.23117,20.20891,19.6506,359948
"11926","ENSG00000168267",0,0,0,0,0,0,0,0,0,0,0,256297
"11927","ENSG00000168268",13.73975,21.01825,34.66869,89.28566,71.39124,34.88643,49.79172,33.63466,3.805172,2.199206,2.731296,64943
"11928","ENSG00000168269",2.919926,0.622758,0,0,0,28.43459,22.42537,33.84033,0,0,0,2299
"11929","ENSG00000168273",10.89619,19.33733,15.36683,67.39226,68.55646,45.14886,22.7815,8.2058,14.06756,0.482937,3.09115,440957
"11930","ENSG00000168275",10.69612,10.36783,13.46434,8.431986,11.63227,24.40228,3.236632,46.90621,20.1357,12.04723,19.91096,388753
"11931","ENSG00000168280",0.6054559,0.0985197,0.3265944,0.2247655,0.147921,0.4687219,0.1221426,0.8161849,0.091257,0.362801,0.1408476,3800
"11932","ENSG00000168282",10.1494,5.83516,4.55686,3.18144,3.45528,9.15601,4.58053,12.4304,31.4702,10.3703,14.6206,4247
"11933","ENSG00000168283",25.06219,15.44668,12.71829,10.08409,8.107398,7.948045,7.062609,28.9484,12.12388,7.140771,10.54017,648
"11934","ENSG00000168286",5.4474,7.64332,15.5654,28.3876,26.4678,20.8212,24.4934,14.2452,15.4534,5.30258,6.59198,57215
"11935","ENSG00000168288",77.44867,65.6528,22.86478,24.67416,24.97503,32.17374,27.28576,78.2187,34.34756,60.51393,63.3398,27249
"11936","ENSG00000168291",22.74768,19.97486,68.04507,109.3509,121.4073,132.0047,24.94201,103.3816,134.5637,25.83104,41.64192,5162
"11937","ENSG00000168297",6.991924,4.406187,6.071964,10.21225,7.306185,21.56801,10.28375,25.78392,9.112603,1.851463,3.277733,54899
"11938","ENSG00000168298",0.635675,0.197632,0.167963,0,0,0.175447,1.01172,0.120695,0,0.323514,0.0612659,3008
"11939","ENSG00000168300",45.32794,32.42908,10.71656,6.836459,5.111123,9.339275,4.483229,31.08562,5.624766,4.148356,10.63066,115294
"11940","ENSG00000168301",4.378145,2.683429,4.13672,3.228006,3.604738,5.889971,4.743191,18.75833,3.92029,2.85976,5.679519,200845
"11941","ENSG00000168303",1.61018,1.35028,0.925572,0.793926,0.752759,2.17827,1.94422,2.88706,5.02436,1.13576,4.96218,136647
"11942","ENSG00000168306",7.731902,3.48893,10.25816,29.33931,28.10401,51.6995,80.83596,87.6949,113.2317,25.14058,234.745,8309
"11943","ENSG00000168309",15.42211,32.64663,111.6949,38.57352,40.37702,29.45143,24.83285,47.42376,0.6005069,0.529418,0.7037664,11170
"11944","ENSG00000168310",9.390895,9.223891,17.42615,13.0915,15.76484,12.66194,5.86207,13.34579,13.01379,9.016893,10.9475,3660
"11945","ENSG00000168314",0.0299949,0.1621355,0.0828217,0.2020153,0.1934424,0.1089852,0.114473,0.0943961,0.2368912,0.0531551,0.04344459,4336
"11946","ENSG00000168329",4.352741,2.653342,0.171955,0.549515,0.292439,0.641491,1.514202,3.074958,1.008416,0.0236574,0.716837,1524
"11947","ENSG00000168333",0.1694497,0.0184557,0,0,0,0,0,0,0,0,0,492307
"11948","ENSG00000168334",0.01367401,0.029473,58.3711,197.5484,207.2518,0.0124216,0,0,0,0,0.00433762,165904
"11949","ENSG00000168348",0,0,0,0,0,0,0,0,0,0.0128307,0,84684
"11950","ENSG00000168350",0.778463,1.665898,0.815965,1.04303,1.35877,4.92845,16.38331,4.24126,0.714338,0.0187099,0.3692956,123099
"11951","ENSG00000168356",0.0723059,0.0279599,0.075434,0.0495935,0.1366931,0.0788585,0.5949867,0.2506523,0.0511522,0.00663369,0.08690138,11280
"11952","ENSG00000168374",135.3356,82.17727,37.46457,35.93529,42.24261,65.25531,53.97149,171.1024,71.02317,139.3868,64.39628,378
"11953","ENSG00000168385",128.8757,73.46765,174.9838,99.97793,102.8037,303.4935,79.50052,183.3863,48.00087,14.18965,32.27192,4735
"11954","ENSG00000168386",15.68143,6.442818,8.202823,13.55982,9.260053,1.892526,1.930333,4.745874,0.8364387,1.048915,1.559763,11259
"11955","ENSG00000168389",0.3108883,0.1687701,0.2263163,2.161657,0.9545768,9.216437,1.020071,11.988,24.33996,32.35564,21.06026,84879
"11956","ENSG00000168393",2.699733,4.107082,6.229131,6.93219,6.386935,15.58929,22.66294,16.73864,10.59914,5.627208,8.245347,1841
"11957","ENSG00000168394",4.117844,3.830512,11.45125,7.527829,4.088118,12.90871,17.21049,12.31194,6.103916,5.651838,9.572056,6890
"11958","ENSG00000168395",8.088942,14.2617,9.068869,10.34334,14.03418,17.49255,11.6827,11.57202,7.511337,1.603218,5.241737,84289
"11959","ENSG00000168397",10.01308,13.24354,20.80242,52.14293,44.65449,43.13315,55.70614,37.8553,28.69914,7.820208,11.41097,23192
"11960","ENSG00000168398",1.083113,0.5368146,0.678665,0.410313,0.806998,3.407468,5.321762,2.438368,0.1174836,0.0264969,0.0468335,624
"11961","ENSG00000168404",5.722691,5.73714,7.223051,1.56148,1.686511,3.477714,5.238311,3.325747,1.50524,1.763334,2.274223,197259
"11962","ENSG00000168405",23.12872,9.109527,13.73222,2.840355,3.492261,9.99221,2.399385,33.84549,0.4770805,2.39598,6.690525,8418
"11963","ENSG00000168411",2.851831,2.119814,2.017759,3.214618,3.594465,5.56434,5.488398,6.59827,1.679786,0.340176,1.774376,55159
"11964","ENSG00000168412",0.0596704,0.036878,0,0,0,2.79231,1.56668,3.27072,0,0,0,4543
"11965","ENSG00000168418",0.0133644,0.0425298,0.0858027,0.161916,0.15242,0.0600586,0.0851036,0.0711009,0.12665,0.0069078,0.0102401,93107
"11966","ENSG00000168421",5.582595,2.159747,0.9524176,0.346958,0.8777011,1.462151,1.27143,0.720866,1.576956,0.6896997,1.48011,399
"11967","ENSG00000168427",0.0459809,0.0425287,4.45858,15.8797,17.6165,0.228355,0.504094,0.184543,0.332139,0.0475118,0.180135,377007
"11968","ENSG00000168434",6.508877,4.764411,9.615577,18.85985,14.33621,21.62645,19.40135,26.01037,7.517067,3.545534,4.461152,91949
"11969","ENSG00000168438",9.262871,6.116907,3.248067,2.980859,3.779958,9.438944,2.235493,13.55262,4.4207,3.296109,4.866164,51362
"11970","ENSG00000168439",16.58168,12.52877,54.97189,59.1386,63.9261,63.25212,75.07914,73.53028,66.61406,11.96113,15.31982,10963
"11971","ENSG00000168447",10.25719,5.352378,1.196114,0.654131,0.505982,33.83614,52.06587,30.23009,0.1958905,0,0.03354481,6338
"11972","ENSG00000168453",1.478946,3.169873,0.963768,4.767182,5.83954,0.0487447,0.9900958,0.00972314,0.7008615,3.576288,0.1429407,55806
"11973","ENSG00000168454",0.0108541,0.00669614,0,0.63137,0.508114,0,0,0.2704793,0,0,0.0730878,84203
"11974","ENSG00000168461",5.891875,2.656756,5.683476,3.51025,4.256322,9.232837,6.353931,10.6977,2.008952,0.538786,1.19673,11031
"11975","ENSG00000168476",1.835536,2.004714,3.812481,9.337989,12.54544,7.170742,9.11335,4.977596,8.795305,1.553446,3.438252,80346
"11976","ENSG00000168477",0.1740675,0.5470227,39.96746,43.03222,46.80712,2.289722,3.082845,1.594015,0.495926,0.4137882,0.2744604,7148
"11977","ENSG00000168481",0.240558,0.4512135,1.17571,0.9830959,0.874774,1.255973,0.3245844,0.790859,1.34711,0,0.0178687,203190
"11978","ENSG00000168484",0,0,0,0.359197,0,0,0,0,0,0.050878,0.0385403,6440
"11979","ENSG00000168487",1.147823,1.817576,14.36258,12.79295,18.22762,8.146327,9.745578,8.385428,26.38332,1.783981,9.896516,649
