ens_gene,Xeno_hrt_1,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,gene_ids
ENSXETG00000008471,5.952284,4.7336,7.570107,11.8618,9.28078,8.873031,3.69827,6.988913,6.37776,549269
ENSXETG00000008472,53.51533,17.9286,26.09194,60.95044,45.73669,60.11884,18.02903,31.86568,29.70965,100491401
ENSXETG00000008473,3.9942,10.40527,14.47762,7.93859,24.22501,4.999284,0,1.586169,0.0980747,100490940
ENSXETG00000008474,36.74865,12.68326,13.89941,35.18202,36.22001,38.84964,12.43368,22.51725,26.76667,549594
ENSXETG00000008475,3.66168,31.3105,2.596,12.2129,6.67666,4.44054,1779.7,489.126,2073.1,493459
ENSXETG00000008476,0,0,0,0,0,0.0165851,0,0,0,549415
ENSXETG00000008477,22.9556,2.04274,3.996728,18.09697,26.81638,22.70228,3.8336,8.162697,9.334799,100036704
ENSXETG00000008478,6.111439,2.023997,4.319477,5.787508,10.46068,7.87807,3.393,4.188635,9.264138,100124943
ENSXETG00000008479,0,0.0305248,0.0533884,0.0648551,2.53336,0.093854,1.76026,11.9376,23.5748,100485889
ENSXETG00000008480,5.91029,2.30865,3.86408,4.08465,13.3514,0.778314,6.95083,25.12788,23.23422,100494653
ENSXETG00000008485,3.96984,72.20898,23.13762,4.288533,7.076845,5.995043,6.73527,8.34016,8.47553,100489347
ENSXETG00000008486,23.5682,11.1432,11.3383,30.5891,29.3652,29.4295,13.5258,11.8549,15.5954,549102
ENSXETG00000008487,7.91823,1.677769,5.708581,14.3576,4.853075,10.85905,2.46936,3.583316,3.818198,100145567
ENSXETG00000008488,9.77996,3.299862,4.737089,5.995441,7.560531,8.04833,2.744,3.886189,5.5718,780296
ENSXETG00000008490,47.0434,14.4215,16.2447,45.0936,52.5748,40.6306,8.0505,18.1259,25.6518,448172
ENSXETG00000008493,12.82323,3.019592,1.700734,2.705147,2.390526,2.943733,4.199378,3.172865,4.206044,733833
ENSXETG00000008494,17.19726,5.40704,10.35072,10.68203,10.47538,11.19291,2.47524,5.07517,5.45102,548823
ENSXETG00000008495,0,0,0,0,0.0633337,0,0,0,0,100151713
ENSXETG00000008496,8.80215,2.088208,2.836994,5.25515,10.17204,3.04784,4.248433,6.120037,3.223403,101732300
ENSXETG00000008497,8.42949,0.171318,0.0546843,4.871681,15.1635,6.83847,0.102406,1.0438,0.892024,100492300
ENSXETG00000008498,2.46671,0.0261998,0.0452357,8.930706,1.88318,8.919525,2.33219,1.08721,7.849914,100144981
ENSXETG00000008501,5.395405,3.199237,4.62247,4.17734,5.28909,5.128979,3.579892,5.14451,7.47325,100490776
ENSXETG00000008502,0,0,0.0201576,0,0,0,0,0,0,100487498
ENSXETG00000008503,2.805241,0.4826868,0.2774528,0.821546,0.102147,0.812914,2.39548,0.567425,0.710463,100125055
ENSXETG00000008505,6.960481,5.481064,8.870327,15.92275,14.32156,14.53174,3.682125,9.865093,10.94408,100145645
ENSXETG00000008506,19.9995,9.89242,14.9403,23.9964,27.4535,21.2459,13.6408,13.7219,18.7106,549051
ENSXETG00000008507,59.7122,0.0502803,0.123563,79.43772,103.046,151.1561,4.97722,5.99266,7.17182,733490
ENSXETG00000008508,0,0,0,0.0602256,0,0.0290515,0,0.0337972,0,548931
ENSXETG00000008509,13.9069,0.409502,0.1354611,11.74164,13.71603,20.30604,0.878012,0.943581,0.730036,100101681
ENSXETG00000008511,17.864,2.99655,2.71452,1.34345,2.13858,1.64958,149.255,252.766,523.125,100485391
ENSXETG00000008515,58.28183,12.4897,15.7994,21.2947,30.1638,30.5031,9.71942,9.55662,10.75017,780071
ENSXETG00000008520,0,0,0,0,1.0059,3.59028,2.36024,0.871425,6.42916,100486739
ENSXETG00000008521,69.45893,19.15648,25.95114,38.79755,53.93858,49.62574,31.65706,31.92757,30.5041,100327256
ENSXETG00000008522,1.82466,0.479599,0.800409,2.4308,1.96452,2.87278,0.0177699,0.750261,0.455461,100491606
ENSXETG00000008523,10.01855,3.626917,9.41798,9.66826,14.58557,11.55049,4.24978,7.582905,9.680572,779668
ENSXETG00000008524,79.12749,10.8493,11.8649,50.1799,72.5658,65.00739,8.25158,7.82639,7.919852,779520
ENSXETG00000008525,123.9311,55.82881,59.71193,35.80476,57.5673,49.70718,14.90604,13.19002,14.08309,100379903
ENSXETG00000008526,1.308242,0.00392653,0.012718,1.916498,4.05965,1.34519,0.00407799,0.2778676,0.014474,100492440
ENSXETG00000008527,11.44401,3.57501,6.19625,15.89165,13.15107,16.35554,4.02816,4.74716,5.98132,100144733
ENSXETG00000008528,0,0,0.056413,0.0330249,0.2579356,0.0165285,0.10707,0.115371,0.0953893,448447
ENSXETG00000008529,33.24427,17.42921,32.79888,30.81646,34.07901,34.47514,17.03133,22.03322,33.22526,100125121
ENSXETG00000008530,8.2277,5.407768,28.7024,9.22144,19.19194,6.353393,0.186205,1.239406,0.5967023,779782
ENSXETG00000008531,1.11592,6.63613,1.61413,0.833345,11.8048,11.7527,443.158,303.269,582.115,496975
ENSXETG00000008532,5.254029,0.657014,1.123432,7.5038,6.805286,5.97406,2.07333,3.07622,3.400259,100485570
ENSXETG00000008534,2.08121,0.328856,1.43714,0.0554566,0.119444,0.0869408,0.414546,1.045247,8.004888,100124761
ENSXETG00000008536,0.295744,0.064755,0,2.6573,6.32843,2.86526,0.50866,4.03506,2.61503,100496582
ENSXETG00000008537,48.36534,34.0544,49.5445,53.05472,51.36657,54.87968,19.37159,29.1829,30.26864,549992
ENSXETG00000008538,5.95299,1.76899,1.03906,1.26223,1.36014,12.0904,16.4296,6.07143,50.6795,101732593
ENSXETG00000008539,11.49389,1.516821,2.695829,21.97811,14.80656,21.94589,16.99869,30.12226,27.28382,100158592
ENSXETG00000008541,16.7944,2.392842,3.028855,11.06529,12.34525,16.90146,1.573706,0.911084,1.476445,100490770
ENSXETG00000008542,10.44976,1.693636,2.4827,5.58506,8.50987,5.80276,12.44553,10.73153,29.3013,595002
ENSXETG00000008546,6.990345,10.18509,15.71754,16.59324,16.1825,17.08983,7.54371,7.170977,8.92368,100379803
ENSXETG00000008547,15.16119,6.150694,7.620941,12.66998,13.29506,13.40874,5.10303,8.808593,11.26424,100170485
ENSXETG00000008549,6.82666,13.38984,14.76582,9.25793,11.33997,10.74587,6.222584,5.76358,8.87659,100135123
ENSXETG00000008551,0.304045,2.31856,3.61056,0.385585,0.727117,1.06949,0.0711799,0.135239,0.632164,100489044
ENSXETG00000008552,7.59126,4.65863,6.84186,13.7425,11.3946,12.8215,4.31851,7.15785,9.59824,548833
ENSXETG00000008553,2.63271,11.1312,0.3152617,1.149772,1.841407,1.860978,1.58069,2.70827,1.703347,496937
ENSXETG00000008554,10.8461,1.46891,0.95373,18.2837,12.816,20.3376,17.4895,31.7158,73.4688,100498116
ENSXETG00000008555,6.14604,4.04081,6.08624,6.70339,6.21423,6.03916,6.6874,6.7491,5.35655,100124927
ENSXETG00000008556,44.379,16.29171,28.32432,48.32153,46.1335,41.10965,40.72212,28.7015,21.53038,779920
ENSXETG00000008558,33.11232,28.16233,30.117,14.53789,15.97538,14.00229,3.70642,5.4229,5.858285,100496895
ENSXETG00000008559,2.65008,0.968371,1.429497,4.13458,6.54929,4.351717,1.79329,2.87709,0.30988,100488355
ENSXETG00000008560,11.743,18.6706,13.0388,18.3752,17.9353,13.3599,7.60968,8.07007,5.50795,100496462
ENSXETG00000008561,13.5813,6.85655,5.24304,7.81667,4.62746,8.98424,3.46992,2.59943,2.89307,100485389
ENSXETG00000008562,4.63519,14.02822,14.22528,6.60322,12.66843,5.23079,5.797,10.82868,5.91856,100124979
ENSXETG00000008563,4.40795,0.0444916,0.151853,0.391995,0.298166,0.244704,0.091125,0.155279,0.194422,100487577
ENSXETG00000008564,32.5593,26.5206,39.5874,36.5612,50.2243,44.3353,7.9712,8.56635,18.3013,548367
ENSXETG00000008565,32.3765,7.22163,10.9079,14.0742,14.3084,18.8929,8.74539,9.0236,14.4169,100492629
ENSXETG00000008566,35.1242,40.3859,46.4329,35.8208,36.4636,39.5808,14.0192,17.5824,16.332,549073
ENSXETG00000008567,30.08216,17.20657,15.92299,20.69457,21.25288,31.08333,14.69519,13.61765,17.83217,100491790
ENSXETG00000008569,1.314135,0.875955,0.3227422,0.4661851,0.667959,0.911253,0.2317503,0.354518,0.2260114,100491446
ENSXETG00000008570,34.8262,19.0235,27.4997,30.2688,24.979,25.9511,11.696,10.8242,12.0288,100145749
ENSXETG00000008572,36.5794,9.1903,13.8235,39.1225,46.9619,37.3794,10.7842,17.1117,14.2498,496590
ENSXETG00000008573,1.11613,0.190019,0.297651,1.43771,1.70694,2.24252,0.0506476,0.202911,0.338748,100127557
ENSXETG00000008574,23.20128,1.684979,2.721982,28.12985,32.40642,32.00413,1.173382,7.01137,4.357679,100158528
ENSXETG00000008575,48.02256,20.99591,28.46927,33.38254,28.20819,39.60043,16.69578,16.04061,22.50462,548567
ENSXETG00000008576,120.4932,46.33176,39.5208,54.9428,51.6785,59.1089,40.71299,38.8878,56.9816,595057
ENSXETG00000008577,8.23239,3.22646,3.60213,6.66718,7.07372,9.95889,3.7482,3.39543,3.71769,493332
ENSXETG00000008578,1.47957,0.229245,0.387542,0.564934,0.862404,0.545023,0,0,0,100486510
ENSXETG00000008579,61.0558,40.17664,91.65928,132.0317,115.6625,106.056,19.32794,43.25273,79.7206,613054
ENSXETG00000008580,5.877455,2.058994,2.255348,3.609624,4.39436,3.857646,1.360192,2.349741,4.304615,100498420
ENSXETG00000008581,0,0,0.117733,0,0.231171,0,0,0,0.133989,100487833
ENSXETG00000008582,5.90008,9.674804,41.57836,11.57247,20.19868,10.41007,7.2566,12.10747,36.20307,595089
ENSXETG00000008583,16.64174,0.5247136,1.183598,48.77253,25.74898,35.13977,0.0717014,0.388206,0.4792196,100488009
ENSXETG00000008584,2.5795,1.690481,11.28788,2.100587,3.859146,2.330466,0.123666,0.54081,0.603881,100494997
ENSXETG00000008586,17.1984,9.61312,10.8128,19.3982,12.0919,15.8612,31.2915,10.837,11.4907,548917
ENSXETG00000008587,0.225772,0.0298881,0.21415,0.0633812,0.0853721,0.0944373,0.14077,0.2450081,0.281044,493401
ENSXETG00000008590,37.1868,8.12921,8.39281,19.9038,25.9262,22.836,5.68081,10.6412,9.97748,394778
ENSXETG00000008591,0.900483,0.13251,0,0.573496,0.205994,0.276642,0,0,0,101734976
ENSXETG00000008592,15.96944,4.525294,6.62788,24.57554,16.23275,21.62208,1.797541,3.596262,4.373824,100497015
ENSXETG00000008593,30.80522,107.4708,148.3764,16.03994,23.56844,24.24518,4.276624,11.02382,10.67592,100380068
ENSXETG00000008595,27.03671,6.478427,10.13374,13.57687,12.78224,15.17716,5.06559,8.58181,8.6389,548988
ENSXETG00000008596,1.46105,0.573431,0.112898,1.30289,1.40396,1.54551,11.9229,9.69739,31.9288,496647
ENSXETG00000008598,0,0,0,0,0.0213968,0,0.210594,0,0,100145572
ENSXETG00000008599,4.719235,1.546666,0.7594317,2.194989,2.582125,2.233978,3.175067,2.540457,18.74663,100485035
ENSXETG00000008600,10.973,1.64813,2.67524,5.74341,4.14063,5.01844,1.16799,2.56928,2.79568,779731
ENSXETG00000008601,55.0931,16.2003,12.768,18.1893,21.9554,16.1199,13.7712,21.7337,23.9539,549868
ENSXETG00000008602,8.9689,6.05146,4.44087,5.62638,5.95831,5.76461,4.09243,7.2871,7.45795,779675
ENSXETG00000008603,9.91875,4.9568,4.88967,6.475431,7.71225,8.59579,2.820522,5.191245,6.93318,549510
ENSXETG00000008605,5.97388,1.311527,2.756272,4.857272,6.059956,4.124955,1.44011,2.786827,3.23565,100492758
ENSXETG00000008608,27.45712,8.39292,16.35193,13.6208,20.29195,23.19214,0.3023946,1.367628,1.87285,100493153
ENSXETG00000008611,21.08768,5.776541,12.47066,20.14354,18.42878,4.850214,9.16279,10.2671,7.956227,549491
ENSXETG00000008612,3.771557,0.2778274,0.61517,3.70213,5.27079,7.51709,1.209477,0.978492,2.143186,100485434
ENSXETG00000008613,70.4279,63.38795,87.55107,88.2641,140.7952,113.696,51.87292,62.42396,86.11241,448218
ENSXETG00000008614,49.3005,98.5092,132.054,86.845,34.5421,55.7577,29.9369,100.375,81.1004,100488052
ENSXETG00000008615,26.20842,12.61109,14.69381,19.47209,20.37234,21.81279,7.639324,11.70822,10.85664,493466
ENSXETG00000008616,18.73703,9.460954,22.80949,33.38734,32.76314,34.45371,7.836842,20.65961,24.90215,448398
ENSXETG00000008617,61.13052,17.63357,22.71602,46.76908,69.54302,58.51986,19.76549,30.93037,35.0245,101734874
ENSXETG00000008618,12.5531,1.718172,1.640071,2.609022,2.002647,2.53459,1.368032,1.099835,1.45504,100494273
ENSXETG00000008620,17.847,0.373844,3.04584,9.95547,10.5905,12.5581,18.9706,69.4852,1.47676,100486705
ENSXETG00000008621,0.7096713,0.09612409,0.08601926,4.806785,10.32819,4.9774,2.48475,6.815263,14.2093,447975
ENSXETG00000008623,16.6336,6.63015,9.83141,18.7374,13.4151,15.1558,5.06425,23.422,28.4663,733452
ENSXETG00000008624,13.4904,9.70054,5.20481,7.10316,8.24129,5.8599,3.88534,4.91468,4.75413,100216177
ENSXETG00000008626,29.13994,7.72865,8.698217,21.0477,13.44428,22.34216,6.41154,5.64753,6.122931,496819
ENSXETG00000008627,6.09057,4.035,10.55228,3.77515,4.06692,3.13483,1.55923,3.452411,3.93531,101733259
ENSXETG00000008628,32.10565,6.15817,12.55416,30.08579,31.42795,31.60184,9.959709,12.67361,16.1695,100144964
ENSXETG00000008629,22.4261,10.97845,12.61506,17.3372,20.4464,19.71678,9.148372,7.05327,8.488364,100125177
ENSXETG00000008630,1.07152,0.181636,0.0415711,0.100999,1.00671,0.219239,0.152317,0.226714,3.87949,549251
ENSXETG00000008631,10.55078,2.711209,0.957634,3.180768,2.15126,4.282391,3.057835,3.069915,2.853264,100489106
ENSXETG00000008632,23.0081,0.4957378,0.74521,1.50149,1.04755,0.7550264,1.205684,1.143665,2.127829,448634
ENSXETG00000008634,7.16214,1.515651,3.175211,9.517691,6.073943,8.669818,0.805953,1.507622,3.313664,100487263
ENSXETG00000008635,3.173248,0.749206,0.832465,3.460013,5.238293,4.80231,2.368995,7.443692,22.46713,100145355
ENSXETG00000008636,1.96459,0.514963,0.0424694,0.988059,0.82026,0.806485,0.236163,0.598436,0.444892,100487856
ENSXETG00000008637,20.3768,2.79003,3.816478,18.79762,16.0547,17.52519,5.988333,10.02846,16.0707,549056
ENSXETG00000008638,3.890522,3.003573,1.773706,0.9355076,0.98858,1.514621,0.176594,0.1641844,0.3462753,100492234
ENSXETG00000008639,1839.945,1221.587,1736.38,2313.629,2164.269,2827.637,1879.113,2078.429,1868.552,394875
ENSXETG00000008640,2.44328,7.563054,0.0509371,0.0518472,0.0313298,0,0.970793,0.0719926,0,100487665
ENSXETG00000008641,158.35,102.7946,97.54919,196.1575,227.0878,213.6804,81.66632,80.5657,68.69452,549085
ENSXETG00000008642,2.93616,0,0,4.93106,11.1481,1.77231,0,0.868141,0,100497136
ENSXETG00000008643,4.33988,0,0,5.88423,5.88777,7.70429,0,0.0673897,0.168755,101731059
ENSXETG00000008644,3.40712,4.55518,7.87599,6.0289,9.43884,3.18217,9.20535,5.39364,4.91147,100038092
ENSXETG00000008645,3.39233,0,0.109801,0.400154,0.191642,0.150131,0.587526,0.349311,0.874733,549108
ENSXETG00000008648,16.49782,8.93253,11.45167,12.55603,12.79635,13.20188,5.026472,8.9602,9.62118,734145
ENSXETG00000008650,63.4465,18.6128,26.621,43.9555,34.1706,30.4417,55.5599,30.6574,38.5326,100125174
ENSXETG00000008651,4.81553,6.61462,12.5781,12.0262,11.1748,13.452,3.97287,6.5858,4.84416,394950
ENSXETG00000008652,0.544293,0.1976312,0.064462,0.0783071,0.2212893,0,0.174109,0,0,100492479
ENSXETG00000008655,79.3874,96.37806,122.4123,170.922,212.0364,165.205,70.4119,73.0688,73.6077,100125157
ENSXETG00000008656,3.847627,55.7455,80.39441,2.251408,6.065529,4.573377,6.208027,24.62559,23.53075,100127174
ENSXETG00000008658,11.43237,6.076506,10.207,19.47972,21.91127,21.45534,6.028478,16.54727,16.22274,394831
ENSXETG00000008660,21.73688,6.436659,7.095331,17.38409,19.77584,18.33719,5.2844,9.03727,9.05739,100487845
ENSXETG00000008661,18.56004,4.632683,5.514032,17.09414,15.21305,18.13568,6.20167,6.232544,8.599795,431674
ENSXETG00000008662,4.14688,3.264203,3.338869,8.436083,5.53429,7.00938,3.08495,6.874687,6.04551,548946
ENSXETG00000008665,45.45965,4.214387,7.75739,36.54695,73.31028,70.91881,16.91711,14.62252,19.81543,496462
ENSXETG00000008666,79.2851,39.8417,69.3761,179.743,103.961,134.714,39.7858,60.6875,53.4182,734071
ENSXETG00000008667,0.702581,0,0.0144437,0.0350918,0.141802,0.06771,0.812396,1.31941,0.821896,100495584
ENSXETG00000008668,12.4015,1.56046,5.49781,8.83691,5.98962,8.38367,1.3561,1.40843,3.0613,100495579
ENSXETG00000008669,26.3357,0.357198,1.10206,44.0118,167.433,37.6979,0.378626,11.6449,0,101733379
ENSXETG00000008671,10.09878,0,0.0222405,0.5192931,0.146555,0,0,0,0.0253113,100145511
ENSXETG00000008672,14.19775,9.765875,8.48124,16.09068,15.7948,17.09692,6.613974,8.48487,6.571421,549625
ENSXETG00000008673,0.0145005,0.0534308,0.300278,0.168356,0.226769,0.148887,0.354451,0.472388,0.920061,100485729
ENSXETG00000008674,6.925394,3.33871,4.178067,13.95915,10.77832,11.5085,3.5983,7.12729,16.16848,100489716
ENSXETG00000008675,7.60286,6.80146,8.15258,8.21469,9.39563,9.91169,3.82065,4.58067,7.10091,549493
ENSXETG00000008676,11.44128,0.8824329,1.328622,2.20719,2.39706,1.337508,0.932977,0.820578,1.278606,100379975
ENSXETG00000008677,0,0,0,0.0447389,0.0455312,0.0815287,0,0,0,100495420
ENSXETG00000008678,2.4473,0.0421792,0,0.185743,0.200151,0.403192,0,0,0.0435034,101732753
ENSXETG00000008679,0.212247,0,0,0.163509,0.268839,0.283471,1.15608,0.336015,0.485008,496634
ENSXETG00000008680,19.7912,4.78345,4.92647,6.13418,7.93868,6.82006,4.410355,5.248162,5.614719,100379871
ENSXETG00000008681,11.7959,0.578835,1.02165,2.5192,2.58487,3.42223,1.12117,1.55925,1.90892,448154
ENSXETG00000008683,29.4062,9.79045,7.03526,13.6947,11.5948,16.9124,7.36933,5.66274,6.27025,100497777
ENSXETG00000008684,231.6426,73.1381,163.52,289.015,382.8217,465.2679,109.4562,142.8944,182.1244,448115
ENSXETG00000008686,44.7223,10.5304,11.2032,13.0664,14.7594,16.3065,9.2567,5.30776,11.1747,779713
ENSXETG00000008689,16.0018,8.81554,9.10488,9.72345,9.73553,12.7422,3.479204,15.3694,5.04815,100494107
ENSXETG00000008691,11.9612,997.832,628.622,0,0.447639,4.50871,10.908,6.76053,0.681071,100124786
ENSXETG00000008692,16.0764,0.886704,1.69022,1.84084,2.25067,2.29965,0.930981,0.74167,1.81304,100486072
ENSXETG00000008693,5.85375,0.544387,1.443938,2.051867,0.8682381,1.887855,0,0.227052,0.275842,549629
ENSXETG00000008694,6.17927,14.42889,17.94208,6.36959,11.18616,6.21293,5.44861,2.848,3.361568,100038151
ENSXETG00000008696,0.413938,1.32559,0.877998,0.266644,0.718318,0.385869,0.0957854,0.673355,0.124903,100488314
ENSXETG00000008698,5.16856,0.1405478,0.1395894,0.888794,0.822261,1.450135,0.0616535,0.8155208,0.4445799,448636
ENSXETG00000008699,0.626562,0,0,1.91871,5.36895,0.4777,0,0,0.0632069,100488870
ENSXETG00000008700,16.55344,11.43681,16.05772,18.00303,21.87144,20.10882,5.257747,11.28706,12.965,100145148
ENSXETG00000008703,7.36314,0.198414,0.277192,0.518042,0.251202,0.16243,0.0337991,0.174428,0.727994,100328980
ENSXETG00000008704,201.579,0,0.287619,173.59,163.211,138.624,0.154415,2.2875,1.47299,549734
ENSXETG00000008706,20.44115,4.273719,3.116375,15.25291,15.44197,15.37551,11.22966,9.29521,7.70676,779645
ENSXETG00000008707,21.40959,12.96441,23.48744,22.21377,30.48967,22.96388,106.8735,113.5654,88.93562,733960
ENSXETG00000008708,44.12244,35.38679,66.22487,42.77074,49.05937,54.43214,5.055377,11.46681,12.83082,100125787
ENSXETG00000008710,22.3278,0.648798,0.334404,22.3425,27.9605,31.2058,16.3475,23.5944,11.7027,100493581
ENSXETG00000008713,25.0319,20.1303,25.9253,49.3436,25.6974,33.9209,11.3192,10.0809,11.2906,548819
ENSXETG00000008714,40.773,10.1354,8.5023,17.2983,13.4256,13.5704,13.6171,5.63395,10.0822,100135721
ENSXETG00000008715,19.4161,4.310671,6.054281,34.447,36.85632,22.1937,13.1596,24.60512,36.23083,395026
ENSXETG00000008716,14.67872,9.666074,8.36522,29.77891,13.7115,19.1813,6.209055,5.8514,9.52022,548815
ENSXETG00000008717,15.8548,15.1405,17.6949,9.12871,11.0689,10.8719,5.0754,9.3217,12.6656,549731
ENSXETG00000008719,29.8128,38.4039,35.1361,31.4752,25.079,32.1058,7.80949,8.00024,8.68941,496621
ENSXETG00000008720,1.38067,0.698054,0,0.300584,0.566826,0.0906219,0.247808,109.469,0.281603,100491451
ENSXETG00000008721,0.187984,5.38894,2.73369,0,0,0.07761,4.36687,0,0.0317542,496451
ENSXETG00000008723,7.58881,3.45495,3.85313,8.17778,5.65252,4.6974,3.19691,1.44922,2.52019,394479
ENSXETG00000008726,0.165616,0,0,0.0265318,0.814813,0.0511935,0,0.0297781,0,100124301
ENSXETG00000008727,25.752,11.0662,8.62187,13.5598,9.83798,12.9223,9.80649,8.73234,12.2325,100158615
ENSXETG00000008730,5.7108,2.55066,5.04999,3.74894,4.27583,3.80469,2.42181,3.16939,3.78588,549107
ENSXETG00000008731,44.08384,190.0337,195.9598,16.54971,29.2593,16.5885,5.18104,8.92548,18.03281,493290
ENSXETG00000008732,9.36743,5.0841,4.09942,7.4176,7.52898,5.94506,3.44908,4.70189,5.44217,100491613
ENSXETG00000008733,24.818,7.19767,6.20285,22.2914,12.4828,17.0091,6.29443,4.57463,5.77806,493316
ENSXETG00000008734,0.612824,0,0.035901,0.828623,0.375958,0.757344,6.61146,103.231,69.1723,100488724
ENSXETG00000008735,280.6596,79.6381,116.043,153.762,182.6264,182.8801,55.2435,58.0525,69.30873,100038234
ENSXETG00000008736,6.950974,91.34636,140.9994,4.043535,5.973186,6.312726,0.3388243,0.7472029,0.7226971,100216211
ENSXETG00000008737,159.068,398.992,706.243,169.029,195.078,225.502,118.125,71.7539,93.4938,733494
ENSXETG00000008738,0,0.104526,0,0.0594037,0.192035,0.11462,0,0.200016,0.188296,548751
ENSXETG00000008739,47.23119,24.53085,48.33619,40.58214,56.97438,50.12458,17.00688,24.53105,34.74145,613086
ENSXETG00000008742,0,0,0,0,0,0,0,0,0,100335062
ENSXETG00000008743,100.5731,37.4155,69.44279,97.3669,155.4521,122.4635,42.46029,67.3653,79.5776,100101795
ENSXETG00000008744,4.77182,17.6729,37.0185,4.750288,5.33205,10.31145,0.79021,1.421735,1.335096,779880
ENSXETG00000008745,6.25863,3.37742,5.80145,11.2184,3.71959,0.971299,1.73011,1.21068,3.3686,496666
ENSXETG00000008746,0.687959,0,0,9.26636,0.59234,9.0913,0,9.34251,5.5913,779881
ENSXETG00000008747,0,0,0,0,0,0,0,0,0,100335057
ENSXETG00000008748,0.240149,0.410317,0.866402,0,0.1845945,0.0984277,0,0.152675,0,100497263
ENSXETG00000008749,63.37804,6.54868,11.97027,49.76434,74.09607,69.67956,38.03613,40.07359,39.21661,100216268
