ens_gene,Gal_hrt_1,Gal_hrt_2,Gal_hrt_3,Gal_kidn_1,Gal_kidn_2,Gal_kidn_3,Gal_livr_1,Gal_livr_2,Gal_livr_3,gene_ids
ENSGALG00000039216,170.0427,92.84147,85.84111,17.98456,10.03285,29.42328,15.41444,30.99064,15.40645,396292
ENSGALG00000039219,2.77194,0.427047,0.309409,4.66374,0.587695,1.38254,0.556167,0.121183,0.0548326,423712
ENSGALG00000039221,6.50745,5.06033,5.072777,5.84257,4.98733,5.672989,4.45255,2.117263,2.1448,423110
ENSGALG00000039222,4.25418,9.103622,11.94407,2.671284,14.96076,12.06361,1.565955,4.150899,5.52868,420229
ENSGALG00000039224,0,0.0928004,0.180698,0,0,0,0,0,0,101749300
ENSGALG00000039228,138,57.7605,33.5675,201.983,121.343,212.721,239.366,126.544,81.6651,101751828
ENSGALG00000039238,0.129736,0.381639,1.20757,134.6902,469.1782,253.3232,50.20722,32.7259,46.05271,395446
ENSGALG00000039239,0.715461,5.48464,0.50855,0.640464,0.813429,2.90915,587.677,1608.13,1725.6,395877
ENSGALG00000039242,0.060172,0,2.1636,0,0.134388,0.126007,0.274332,0.3740965,0,395691
ENSGALG00000039245,0.195406,0.149186,0.2283829,0.635283,0.0490457,0.165484,4.63051,3.844149,6.38555,418089
